7222524,Martini Women Pink Self Design Maxi Dress,www.myntra.com/dresses/martini/martini-women-pink-self-design-maxi-dress/7222524/buy,http://assets.myntassets.com/assets/images/7222524/2018/8/24/3393d83d-b23e-489a-9bb9-1d064b1017571535105810218-MARTINI-Women-Coral-Pink-One-Shoulder-Lace-Gown-2261535105810053-1.jpg,Myntra
7205614,Martini Women Rust Printed Maxi Dress,www.myntra.com/dresses/martini/martini-women-rust-printed-maxi-dress/7205614/buy,http://assets.myntassets.com/assets/images/7205614/2018/8/23/bc57c6b6-ca4d-4b1b-a1ed-3076d40801831535007403298-MARTINI-Women-Rust-Printed-Border-Maxi-Dress-3191535007403127-1.jpg,Myntra
7205599,Martini Women Off-White &amp; Maroon Printed Maxi Dress,www.myntra.com/dresses/martini/martini-women-off-white--maroon-printed-maxi-dress/7205599/buy,http://assets.myntassets.com/assets/images/7205599/2018/8/23/a0ae1809-990b-4cf2-ba37-ca390b11d6e11535007345224-MARTINI-Women-Off-White-Maroon-Fusion-Print-Maxi-Dress-1531535007345058-1.jpg,Myntra
7205600,Martini Women Off-White &amp; Green Printed Maxi Dress,www.myntra.com/dresses/martini/martini-women-off-white--green-printed-maxi-dress/7205600/buy,http://assets.myntassets.com/assets/images/7205600/2018/8/23/5395e865-eb50-4bee-a6fc-28e756c6d63e1535007350524-MARTINI-Women-Off-White-Floral-Drawstring-Maxi-Dress-6911535007350356-1.jpg,Myntra
9122041,Kazo Women Navy Blue &amp; Pink Printed A-Line Dress,www.myntra.com/dresses/kazo/kazo-women-navy-blue--pink-printed-a-line-dress/9122041/buy,http://assets.myntassets.com/assets/images/9122041/2019/4/18/9dc8ec60-d841-41cf-8209-300059634ea71555570084132-Kazo-Women-Navy-Blue-Printed-A-Line-Dress-8541555570082605-1.jpg,Myntra
7222525,Martini Women Sea Green Printed Maxi Dress,www.myntra.com/dresses/martini/martini-women-sea-green-printed-maxi-dress/7222525/buy,http://assets.myntassets.com/assets/images/7222525/2018/8/24/ba624fa6-ecf9-43dc-9167-4000874994681535105817898-MARTINI-Women-Lime-Green-Strappy-Maxi-Dress-2561535105817734-1.jpg,Myntra
7246602,WISSTLER Women Multicoloured Printed Fit and Flare Dress,www.myntra.com/dresses/wisstler/wisstler-women-multicoloured-printed-fit-and-flare-dress/7246602/buy,http://assets.myntassets.com/assets/images/7246602/2018/8/29/fcf50754-4306-4f50-a356-2da29a8b223a1535545450600-na-3331535545450344-1.jpg,Myntra
7173141,Pink Coloured Printed Shift Dress,www.myntra.com/dresses/forever-21/pink-coloured-printed-shift-dress/7173141/buy,http://assets.myntassets.com/assets/images/productimage/2018/8/15/befcbc41-2248-4f7f-83bb-29b458b0d8bc1534337445596-1.jpg,Myntra
7154687,WISSTLER Women Blue Dyed Maxi Dress,www.myntra.com/dresses/wisstler/wisstler-women-blue-dyed-maxi-dress/7154687/buy,http://assets.myntassets.com/assets/images/7154687/2018/8/16/f9447a63-aabe-41c9-bde3-79e423dbf0801534401416793-na-4071534401415018-1.jpg,Myntra
7102292,Deal Jeans Women Black Solid Sheath Dress,www.myntra.com/dresses/deal-jeans/deal-jeans-women-black-solid-sheath-dress/7102292/buy,http://assets.myntassets.com/assets/images/7102292/2018/8/21/be136bed-0f79-456d-b88a-69b757190cd51534840010850-Deal-Jeans-Women-Black-Solid-Sheath-Dress-6161534840009601-1.jpg,Myntra
7102287,Deal Jeans Women Navy Blue Printed A-Line Dress,www.myntra.com/dresses/deal-jeans/deal-jeans-women-navy-blue-printed-a-line-dress/7102287/buy,http://assets.myntassets.com/assets/images/7102287/2018/8/21/51f5f758-d36e-44a1-80fe-f9deed34f83f1534839414463-Deal-Jeans-Women-Navy-Blue-Printed-A-Line-Dress-853153483941-1.jpg,Myntra
7102262,Deal Jeans Women Black &amp; White Printed A-Line Dress,www.myntra.com/dresses/deal-jeans/deal-jeans-women-black--white-printed-a-line-dress/7102262/buy,http://assets.myntassets.com/assets/images/7102262/2018/8/21/b5d5c479-5e1f-4edf-9541-cac317f4f15c1534837190670-Deal-Jeans-Women-Black-Printed-A-Line-Dress-1541534837188481-1.jpg,Myntra
2409709,Tokyo Talkies Women Beige Solid Maxi Dress,www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-beige-solid-maxi-dress/2409709/buy,http://assets.myntassets.com/assets/images/2409709/2018/1/18/11516257297626-na-531516257297491-1.jpg,Myntra
7140467,Abhishti Women Maroon Self Design Fit and Flare Dress,www.myntra.com/dresses/abhishti/abhishti-women-maroon-self-design-fit-and-flare-dress/7140467/buy,http://assets.myntassets.com/assets/images/7140467/2018/8/14/b83e5d00-2400-462a-b25b-810e3212ed531534224660954-na-1861534224659215-1.jpg,Myntra
7140468,Abhishti Women Yellow Self Design Fit and Flare Dress,www.myntra.com/dresses/abhishti/abhishti-women-yellow-self-design-fit-and-flare-dress/7140468/buy,http://assets.myntassets.com/assets/images/7140468/2018/8/14/59d9f50e-9d3b-4615-89b1-939b340b0eeb1534224672927-na-621534224671086-1.jpg,Myntra
7140466,Abhishti Women Green Self Design Fit and Flare Dress,www.myntra.com/dresses/abhishti/abhishti-women-green-self-design-fit-and-flare-dress/7140466/buy,http://assets.myntassets.com/assets/images/7140466/2018/8/14/fd338975-eb49-4adb-8e6d-ca07a2f5e0571534224653504-na-1421534224650655-1.jpg,Myntra
7149352,AgrohA Women Beige Solid Maxi Dress,www.myntra.com/dresses/agroha/agroha-women-beige-solid-maxi-dress/7149352/buy,http://assets.myntassets.com/assets/images/7149352/2018/8/14/e700083c-ef30-4c1d-bcc3-4649730afa961534250056079-na-9261534250055852-1.jpg,Myntra
6958021,Athena Burgundy Embellished Bow Maxi Dress,www.myntra.com/dresses/athena/athena-burgundy-embellished-bow-maxi-dress/6958021/buy,http://assets.myntassets.com/assets/images/6958021/2018/7/25/ec6d9206-9b86-46b6-a595-afdc45dd171d1532495383077-Athena-Burgundy-Embellished-Bow-Maxi-Dress-6051532495381692-1.jpg,Myntra
6958018,Athena Navy Blue Embroidered Maxi Dress with Sheer Back,www.myntra.com/dresses/athena/athena-navy-blue-embroidered-maxi-dress-with-sheer-back/6958018/buy,http://assets.myntassets.com/assets/images/6958018/2018/7/25/626f5e2c-601f-4fa5-bbe0-7e18f32f76881532495365357-Athena-Navy-Blue-Embroidered-Maxi-Dress-with-Sheer-Back-5201-1.jpg,Myntra
6944654,I AM FOR YOU Women Multicoloured Striped Maxi Dress,www.myntra.com/dresses/i-am-for-you/i-am-for-you-women-multicoloured-striped-maxi-dress/6944654/buy,http://assets.myntassets.com/assets/images/6944654/2018/7/24/904da49f-b0c1-4bc0-abbb-19d26972188b1532432073952-I-AM-FOR-YOU-Women-Blue-Striped-Maxi-Dress-7931532432073864-1.jpg,Myntra
8595575,GAP Women's Eyelet Tee Dress,www.myntra.com/dresses/gap/gap-womens-eyelet-tee-dress/8595575/buy,http://assets.myntassets.com/assets/images/8595575/2019/3/2/6135b935-e348-4684-b4ed-397e310bceab1551510853775-GAP-Womens-Eyelet-Tee-Dress-3761551510852547-1.jpg,Myntra
6958100,Athena Women Blue &amp; White Two-Tone Sequinned Bodycon Dress with Zipped Side Slit,www.myntra.com/dresses/athena/athena-women-blue--white-two-tone-sequinned-bodycon-dress-with-zipped-side-slit/6958100/buy,http://assets.myntassets.com/assets/images/6958100/2018/7/25/92471447-ddb2-46ea-b8ae-e53a42acb7db1532495462848-Athena-Women-Blue--White-Two-Tone-Sequinned-Bodycon-Dress-wi-1.jpg,Myntra
