Product Id,Product Name,Product Url,Image Url,Company Name
NDWXULBHOQE,Embroidered Sheath Dress,https://www.nnnow.com/bronz-women-embroidered-sheath-dress-NDWXULBHOQE,https://cdn18.nnnow.com/web-images/medium/styles/NDWXULBHOQE/1507638900668/1.jpg,NNNOW
AL0SX82Z8TS,Floral Print Fit And Flare Dress,https://www.nnnow.com/sugr-women-floral-print-fit-and-flare-dress-AL0SX82Z8TS,https://cdn00.nnnow.com/web-images/medium/styles/AL0SX82Z8TS/1556176931535/1.jpg,NNNOW
VM2MVYB0FGQ,Floral Print Fit And Flare Dress,https://www.nnnow.com/sugr-women-floral-print-fit-and-flare-dress-VM2MVYB0FGQ,https://cdn02.nnnow.com/web-images/medium/styles/VM2MVYB0FGQ/1532426878984/1.jpg,NNNOW
4TALH6B81DL,Lace Floral Print Dress,https://www.nnnow.com/sugr-women-lace-floral-print-dress-4TALH6B81DL,https://cdn07.nnnow.com/web-images/medium/styles/4TALH6B81DL/1551851279333/1.jpg,NNNOW
902YYQTFQ6L,Contrast Print Shift Dress,https://www.nnnow.com/bronz-women-contrast-print-shift-dress-902YYQTFQ6L,https://cdn10.nnnow.com/web-images/medium/styles/902YYQTFQ6L/1553854028103/1.jpg,NNNOW
AW8TJVAS0DW,Striped Fit And Flare Dress,https://www.nnnow.com/sugr-women-striped-fit-and-flare-dress-AW8TJVAS0DW,https://cdn19.nnnow.com/web-images/medium/styles/AW8TJVAS0DW/1532426878927/1.jpg,NNNOW
9P3QBCFGJI2,Striped Off Shoulder Shift Dress,https://www.nnnow.com/sugr-women-striped-off-shoulder-shift-dress-9P3QBCFGJI2,https://cdn17.nnnow.com/web-images/medium/styles/9P3QBCFGJI2/1488878119992/1.jpg,NNNOW
0IBOYUUSMS7,Printed Fit And Flare Dress,https://www.nnnow.com/bronz-women-printed-fit-and-flare-dress-0IBOYUUSMS7,https://cdn00.nnnow.com/web-images/medium/styles/0IBOYUUSMS7/1553690785491/1.jpg,NNNOW
3LV5VJP5DQ9,Floral Print Fit And Flare Dress,https://www.nnnow.com/sugr-women-floral-print-fit-and-flare-dress-3LV5VJP5DQ9,https://cdn17.nnnow.com/web-images/medium/styles/3LV5VJP5DQ9/1532426878909/1.jpg,NNNOW
KMDRVHINWX9,Printed Off Shoulder Dress,https://www.nnnow.com/sugr-women-printed-off-shoulder-dress-KMDRVHINWX9,https://cdn13.nnnow.com/web-images/medium/styles/KMDRVHINWX9/1556799789178/1.jpg,NNNOW
8LPL95OM924,Floral Print Cold Shoulder Dress,https://www.nnnow.com/sugr-women-floral-print-cold-shoulder-dress-8LPL95OM924,https://cdn12.nnnow.com/web-images/medium/styles/8LPL95OM924/1532426878920/1.jpg,NNNOW
71ADMU6XA7H,Textured Knit Swing Dress,https://www.nnnow.com/sugr-women-textured-knit-swing-dress-71ADMU6XA7H,https://cdn01.nnnow.com/web-images/medium/styles/71ADMU6XA7H/1553591912371/1.jpg,NNNOW
BKJCR8OPS3L,Lace Fit And Flare Dress,https://www.nnnow.com/sugr-women-lace-fit-and-flare-dress-BKJCR8OPS3L,https://cdn01.nnnow.com/web-images/medium/styles/BKJCR8OPS3L/1554098104074/1.jpg,NNNOW
URSWCU309LV,Printed Maxi Dress,https://www.nnnow.com/bronz-women-printed-maxi-dress-URSWCU309LV,https://cdn07.nnnow.com/web-images/medium/styles/URSWCU309LV/1532341253627/1.jpg,NNNOW
921GLAWP439,Belted A-Line Dress,https://www.nnnow.com/bronz-women-belted-a-line-dress-921GLAWP439,https://cdn19.nnnow.com/web-images/medium/styles/921GLAWP439/1532325845589/1.jpg,NNNOW
GOY0Q6XRMNV,Geometric Print Midi Dress,https://www.nnnow.com/bronz-women-geometric-print-midi-dress-GOY0Q6XRMNV,https://cdn11.nnnow.com/web-images/medium/styles/GOY0Q6XRMNV/1515743260637/1.jpg,NNNOW
42RDDLG43QZ,Embroidered Fit And Flare Dress,https://www.nnnow.com/bronz-women-embroidered-fit-and-flare-dress-42RDDLG43QZ,https://cdn00.nnnow.com/web-images/medium/styles/42RDDLG43QZ/1532339960138/1.jpg,NNNOW
K9URHCWDBZR,Speckled Hooded Dress,https://www.nnnow.com/sugr-women-speckled-hooded-dress-K9URHCWDBZR,https://cdn06.nnnow.com/web-images/medium/styles/K9URHCWDBZR/1517572952780/1.jpg,NNNOW
FQ4C0XON59I,Printed Shirt Dress,https://www.nnnow.com/sugr-women-printed-shirt-dress-FQ4C0XON59I,https://cdn10.nnnow.com/web-images/medium/styles/FQ4C0XON59I/1532426878949/1.jpg,NNNOW
7V8560VHLK9,Speckled Active T-Shirt Dress,https://www.nnnow.com/sugr-women-speckled-active-t-shirt-dress-7V8560VHLK9,https://cdn13.nnnow.com/web-images/medium/styles/7V8560VHLK9/1517572952751/1.jpg,NNNOW
LRZU97VC3MB,Lace Shift Dress,https://www.nnnow.com/sugr-women-lace-shift-dress-LRZU97VC3MB,https://cdn05.nnnow.com/web-images/medium/styles/LRZU97VC3MB/1535606676491/1.jpg,NNNOW
GK7ZW39HK74,Heathered Skater Dress,https://www.nnnow.com/sugr-women-heathered-skater-dress-GK7ZW39HK74,https://cdn04.nnnow.com/web-images/medium/styles/GK7ZW39HK74/1535606676470/1.jpg,NNNOW
IKA6YNALHK8,Printed Fit And Flare Dress,https://www.nnnow.com/bronz-women-printed-fit-and-flare-dress-IKA6YNALHK8,https://cdn07.nnnow.com/web-images/medium/styles/IKA6YNALHK8/1515664096316/1.jpg,NNNOW
UQ5TCA3WLLL,Printed Fit And Flare Dress,https://www.nnnow.com/bronz-women-printed-fit-and-flare-dress-UQ5TCA3WLLL,https://cdn10.nnnow.com/web-images/medium/styles/UQ5TCA3WLLL/1515664096338/1.jpg,NNNOW
EJCMQFR8PYQ,Printed Fit And Flare Dress,https://www.nnnow.com/bronz-women-printed-fit-and-flare-dress-EJCMQFR8PYQ,https://cdn19.nnnow.com/web-images/medium/styles/EJCMQFR8PYQ/1554716195829/1.jpg,NNNOW
3XYTK42SKT0,Cold Shoulder Floral Print Fit And Flare Dress,https://www.nnnow.com/sugr-women-cold-shoulder-floral-print-fit-and-flare-dress-3XYTK42SKT0,https://cdn08.nnnow.com/web-images/medium/styles/3XYTK42SKT0/1549625574753/1.jpg,NNNOW
S1UWKJL6JV9,Striped Skater Dress,https://www.nnnow.com/sugr-women-striped-skater-dress-S1UWKJL6JV9,https://cdn00.nnnow.com/web-images/medium/styles/S1UWKJL6JV9/1532426878972/1.jpg,NNNOW
6QBRQ7GQH5S,Printed Maxi Dress,https://www.nnnow.com/bronz-women-printed-maxi-dress-6QBRQ7GQH5S,https://cdn13.nnnow.com/web-images/medium/styles/6QBRQ7GQH5S/1532341253591/1.jpg,NNNOW
